"cost"	"SCP"	"source"
"110"	4150.24887068565	42361.5031206335	"wwtp"
"111"	4161.8007336875	42401.4990251168	"wwtp"
"112"	4168.2020098854	42422.9195738836	"wwtp"
"113"	4168.2020098854	42425.9759738836	"wwtp"
"114"	4199.57684829959	42519.9431437993	"wwtp"
"115"	4203.56111302831	42528.9427924637	"wwtp"
"116"	4207.55950930305	42537.9307478891	"wwtp"
"117"	4240.06520935617	42618.0486208345	"wwtp"
"118"	4256.67247228478	42685.3805262682	"wwtp"
"119"	4296.66899979484	42774.8588151666	"wwtp"
"120"	4307.97966282432	42809.0197466104	"wwtp"
"121"	4334.50591262449	42868.219141458	"wwtp"
"122"	4334.50591262449	42871.0208414579	"wwtp"
"123"	4334.50591262449	42873.822541458	"wwtp"
"124"	4343.48252801068	42904.5815652517	"wwtp"
"125"	4370.82760391679	42990.4371403048	"wwtp"
"126"	4398.81372582183	43061.4659333713	"wwtp"
"127"	4403.54209978575	43080.4300080015	"wwtp"
"128"	4427.46531726314	43120.7589113196	"wwtp"
"129"	4428.43212760875	43126.1057193264	"wwtp"
"130"	4432.30706720233	43142.1194743971	"wwtp"
"131"	4466.74726894664	43218.8574382956	"wwtp"
"132"	4528.11762511972	43350.8987310595	"wwtp"
"133"	4568.05827443603	43441.6382889643	"wwtp"
"134"	4572.93683621549	43451.621117544	"wwtp"
"135"	4611.53028655213	43508.4413424269	"wwtp"
"136"	4627.2977737177	43532.8671179802	"wwtp"
"137"	4628.54482742365	43535.2968286302	"wwtp"
"138"	4630.02016640958	43540.1543631822	"wwtp"
"139"	4635.25410855905	43566.8302403526	"wwtp"
"140"	4637.53633166693	43571.670616983	"wwtp"
"141"	4637.53633166693	43574.090266983	"wwtp"
"142"	4637.53633166693	43576.509916983	"wwtp"
"143"	4685.34140262547	43664.9476859953	"wwtp"
"144"	4720.02630589846	43716.6010045402	"wwtp"
"145"	4721.24283880343	43718.9302360402	"wwtp"
"146"	4732.24182641797	43746.8078845909	"wwtp"
"147"	4757.01227693009	43792.8384448351	"wwtp"
"148"	4757.01227693009	43795.1307448351	"wwtp"
"149"	4757.01227693009	43797.4230448351	"wwtp"
"150"	4797.74445945382	43865.6483810497	"wwtp"
"151"	4820.99872434585	43901.4567195859	"wwtp"
"152"	4820.99872434585	43903.6853445859	"wwtp"
"153"	4822.30955947497	43908.1411125242	"wwtp"
"154"	4847.4555443992	43945.8120336921	"wwtp"
"155"	4888.11291188774	44013.4045408453	"wwtp"
"156"	4900.54466598641	44034.9806128321	"wwtp"
"157"	4917.0125013234	44058.5671038747	"wwtp"
"158"	4929.98652836624	44075.6292928293	"wwtp"
"159"	4958.6071027955	44115.7800363986	"wwtp"
"160"	4958.6071027955	44117.8813113986	"wwtp"
"161"	5005.6257072642	44186.5288571888	"wwtp"
"162"	5025.17344749321	44225.4995360054	"wwtp"
"163"	5032.76240231675	44237.7378979467	"wwtp"
"164"	5032.76240231675	44239.7754979467	"wwtp"
"165"	5032.76240231675	44241.8130979467	"wwtp"
"166"	5032.76240231675	44243.8506979467	"wwtp"
"167"	5048.05981300655	44262.1209513621	"wwtp"
"168"	5063.5188042319	44284.31761351	"wwtp"
"169"	5079.14212614169	44302.3707182779	"wwtp"
"170"	5085.43809581614	44310.3593120951	"wwtp"
"171"	5110.89308834737	44352.0192678694	"wwtp"
"172"	5110.89308834737	44353.9931928694	"wwtp"
"173"	5127.02656060788	44385.4609976281	"wwtp"
"174"	5140.05991005549	44406.9736797314	"wwtp"
"175"	5169.80501379901	44439.9066549486	"wwtp"
"176"	5193.35175767281	44457.168369947	"wwtp"
"177"	5193.35175767281	44459.078619947	"wwtp"
"178"	5215.54781250653	44493.3091986872	"wwtp"
"179"	5257.38910185874	44559.017941552	"wwtp"
"180"	5262.69999290604	44562.7398268945	"wwtp"
"181"	5262.69999290604	44564.5991368945	"wwtp"
"182"	5268.02915310721	44573.8854307684	"wwtp"
"183"	5296.76408303755	44597.8718907983	"wwtp"
"184"	5316.83059744073	44628.9791203425	"wwtp"
"185"	5335.29806657228	44645.3130730466	"wwtp"
"186"	5339.01766765068	44648.9271695173	"wwtp"
"187"	5346.48324039431	44656.1328768796	"wwtp"
"188"	5348.35515171973	44657.9323323796	"wwtp"
"189"	5349.2919379774	44665.1285996815	"wwtp"
"190"	5350.22927866449	44666.9267816815	"wwtp"
"191"	5372.89316045576	44693.7892792295	"wwtp"
"192"	5372.89316045576	44695.5721792295	"wwtp"
"193"	5372.89316045576	44697.3550792295	"wwtp"
"194"	5372.89316045576	44699.1379792295	"wwtp"
"195"	5372.89316045576	44700.9208792295	"wwtp"
"196"	5423.13040652862	44761.0013935676	"wwtp"
"197"	5431.00047831797	44766.2393432587	"wwtp"
"198"	5450.84478451504	44792.3097625138	"wwtp"
"199"	5470.93452725733	44814.7655413472	"wwtp"
"200"	5485.1459978927	44831.897613029	"wwtp"
"201"	5491.27460169371	44837.0189670873	"wwtp"
"202"	5506.69695854836	44850.6293617736	"wwtp"
"203"	5511.87003817456	44855.7136482804	"wwtp"
"204"	5530.62853586785	44865.8292596923	"wwtp"
"205"	5532.7260070385	44867.5102796923	"wwtp"
"206"	5553.84782360644	44885.9466374043	"wwtp"
"207"	5553.84782360644	44887.6149224043	"wwtp"
"208"	5563.8684631864	44899.2667175433	"wwtp"
"209"	5575.24095339368	44905.9044842342	"wwtp"
"210"	5575.24095339368	44907.5600342342	"wwtp"
"211"	5575.24095339368	44909.2155842342	"wwtp"
"212"	5575.24095339368	44910.8711342342	"wwtp"
"213"	5575.24095339368	44912.5266842342	"wwtp"
"214"	5587.99242907146	44922.4357944444	"wwtp"
"215"	5610.26820876221	44935.565377995	"wwtp"
"216"	5641.10524610598	44961.6036098551	"wwtp"
"217"	5663.64148340724	44985.7544195249	"wwtp"
"218"	5663.64148340724	44987.3590295249	"wwtp"
"219"	5679.59561731115	45004.9651663334	"wwtp"
"220"	5686.47881357472	45008.1521911151	"wwtp"
"221"	5686.47881357472	45009.7440661151	"wwtp"
"222"	5709.62372645629	45027.1767966597	"wwtp"
"223"	5716.62817296088	45031.9062689109	"wwtp"
"224"	5747.31211665966	45063.2552613086	"wwtp"
"225"	5756.86323627221	45074.1531307749	"wwtp"
"226"	5781.70021657449	45095.7912840783	"wwtp"
"227"	5802.95621788185	45109.5950525312	"wwtp"
"228"	5805.41594411119	45112.6524360695	"wwtp"
"229"	5805.41594411119	45114.1806360695	"wwtp"
"230"	5805.41594411119	45115.7088360695	"wwtp"
"231"	5805.41594411119	45117.2370360695	"wwtp"
"232"	5805.41594411119	45118.7652360695	"wwtp"
"233"	5837.70739545476	45144.5954606053	"wwtp"
"234"	5870.59585146747	45153.6286476019	"wwtp"
"235"	5932.94214749084	45196.5025963363	"wwtp"
"236"	5932.94214749084	45197.9671213363	"wwtp"
"237"	5938.23595970245	45200.8925900564	"wwtp"
"238"	5938.23595970245	45202.3545680564	"wwtp"
"239"	5967.63005405316	45216.9020441633	"wwtp"
"240"	5984.95197423974	45232.7779401614	"wwtp"
"241"	5986.58431576575	45234.2169951614	"wwtp"
"242"	6039.03650021791	45277.0569881647	"wwtp"
"243"	6043.52206056884	45281.2968509809	"wwtp"
"244"	6070.09495460739	45296.7735282603	"wwtp"
"245"	6070.09495460739	45298.1743782603	"wwtp"
"246"	6102.83594720932	45317.6991814273	"wwtp"
"247"	6132.91495004866	45343.9137446106	"wwtp"
"248"	6157.50538944105	45358.9459850592	"wwtp"
"249"	6157.50538944105	45360.3086300592	"wwtp"
"250"	6169.4705104729	45368.468366457	"wwtp"
"251"	6190.28790445773	45376.5793304956	"wwtp"
"252"	6196.66874270204	45387.3555097196	"wwtp"
"253"	6218.09230537328	45398.0730991033	"wwtp"
"254"	6218.09230537328	45399.4102741033	"wwtp"
"255"	6258.51985377423	45432.6272507877	"wwtp"
"256"	6261.66480060564	45435.2666550786	"wwtp"
"257"	6280.6417127427	45451.0564056646	"wwtp"
"258"	6328.90375892319	45475.8133944333	"wwtp"
"259"	6345.25732126289	45478.3894565467	"wwtp"
"260"	6355.13465105653	45488.6641913156	"wwtp"
"261"	6378.37444156458	45502.7232117169	"wwtp"
"262"	6378.37444156458	45503.9967117169	"wwtp"
"263"	6378.37444156458	45505.2702117169	"wwtp"
"264"	6378.37444156458	45506.5437117169	"wwtp"
"265"	6378.37444156458	45507.8172117169	"wwtp"
"266"	6378.37444156458	45509.0907117169	"wwtp"
"267"	6378.37444156458	45510.3642117169	"wwtp"
"268"	6412.05052415671	45529.364591988	"wwtp"
"269"	6412.05052415671	45530.625356988	"wwtp"
"270"	6412.72985097964	45531.885867288	"wwtp"
"271"	6423.63041614429	45536.9179916624	"wwtp"
"272"	6442.84950019612	45546.9395887998	"wwtp"
"273"	6470.62612173859	45559.3709498008	"wwtp"
"274"	6488.18144017347	45572.9643788706	"wwtp"
"275"	6516.58791958091	45582.7665281478	"wwtp"
"276"	6516.58791958091	45583.9890881478	"wwtp"
"277"	6552.65822593375	45599.7823391457	"wwtp"
"278"	6603.49212755586	45621.411664634	"wwtp"
"279"	6626.74103342862	45632.1002903145	"wwtp"
"280"	6626.74103342862	45633.2846453145	"wwtp"
"281"	6638.0838916019	45639.1933450694	"wwtp"
"282"	6699.63310398656	45664.9364472626	"wwtp"
"283"	6701.58566583624	45666.0959690126	"wwtp"
"284"	6740.2218025285	45676.4643482904	"wwtp"
"285"	6743.008462055	45678.7570312956	"wwtp"
"286"	6743.008462055	45679.9031812956	"wwtp"
"287"	6743.008462055	45681.0493312956	"wwtp"
"288"	6743.008462055	45682.1954812956	"wwtp"
"289"	6743.008462055	45683.3416312956	"wwtp"
"290"	6743.008462055	45684.4877812956	"wwtp"
"291"	6771.07603602811	45698.1583660851	"wwtp"
"292"	6771.07603602811	45699.2956015851	"wwtp"
"293"	6783.21805788033	45706.1068913679	"wwtp"
"294"	6786.06106208055	45708.3719871537	"wwtp"
"295"	6824.19132385376	45726.3983591646	"wwtp"
"296"	6824.19132385376	45727.5190391646	"wwtp"
"297"	6824.19132385376	45728.6397191646	"wwtp"
"298"	6844.97162683928	45734.2299885367	"wwtp"
"299"	6857.5355130837	45740.9080657462	"wwtp"
"300"	6865.95172304074	45745.3437555184	"wwtp"
"301"	6878.636964159	45755.2933325	"wwtp"
"302"	6951.93283865684	45791.3149147257	"wwtp"
"303"	6951.93283865684	45792.3973897257	"wwtp"
"304"	6960.71744057169	45796.7213351712	"wwtp"
"305"	6969.53680770477	45799.9548122373	"wwtp"
"306"	6987.28072172832	45805.3307499085	"wwtp"
"307"	6996.20571550902	45807.4711638811	"wwtp"
"308"	7027.72551241496	45823.450681554	"wwtp"
"309"	7041.37016803093	45828.7474718572	"wwtp"
"310"	7041.37016803093	45829.8044768572	"wwtp"
"311"	7041.37016803093	45830.8614818572	"wwtp"
"312"	7073.53128331406	45845.6021453238	"wwtp"
"313"	7087.45525903567	45853.9688284284	"wwtp"
"314"	7106.15383345821	45864.3746887683	"wwtp"
"315"	7163.18268233957	45891.1593714372	"wwtp"
"316"	7182.51027348253	45896.2647129598	"wwtp"
"317"	7182.51027348253	45897.2835129598	"wwtp"
"318"	7182.51027348253	45898.3023129598	"wwtp"
"319"	7213.2817026109	45907.4341380934	"wwtp"
"320"	7216.72601396111	45909.4546192367	"wwtp"
"321"	7225.60624619223	45913.4872413006	"wwtp"
"322"	7231.54522466804	45915.4999254787	"wwtp"
"323"	7231.54522466804	45916.5059904787	"wwtp"
"324"	7231.54522466804	45917.5120554787	"wwtp"
"325"	7236.50592879702	45920.5269597193	"wwtp"
"326"	7256.45453476338	45924.529635551	"wwtp"
"327"	7281.6310407707	45928.5137975478	"wwtp"
"328"	7296.86711266301	45934.4546945845	"wwtp"
"329"	7296.86711266301	45935.4442040845	"wwtp"
"330"	7332.80420055483	45945.2903227832	"wwtp"
"331"	7343.1726467707	45946.2683707832	"wwtp"
"332"	7343.1726467707	45947.2464187832	"wwtp"
"333"	7345.77182910886	45949.2017588004	"wwtp"
"334"	7438.56738959725	45983.0807204029	"wwtp"
"335"	7438.56738959725	45984.0358454029	"wwtp"
"336"	7438.56738959725	45984.9909704029	"wwtp"
"337"	7438.56738959725	45985.9460954029	"wwtp"
"338"	7493.23963753859	46001.1172032195	"wwtp"
"339"	7493.23963753859	46002.0595932195	"wwtp"
"340"	7526.64103667437	46010.5048001218	"wwtp"
"341"	7549.16391211206	46015.1593890222	"wwtp"
"342"	7549.16391211206	46016.0890440222	"wwtp"
"343"	7554.82697013279	46018.8745542893	"wwtp"
"344"	7577.60999176819	46026.2752783195	"wwtp"
"345"	7600.60460734489	46032.7188125563	"wwtp"
"346"	7600.60460734489	46033.6370060562	"wwtp"
"347"	7606.38669160873	46034.5539260563	"wwtp"
"348"	7607.544723468	46037.3043228631	"wwtp"
"349"	7659.03776377027	46050.0362512076	"wwtp"
"350"	7664.95685821	46050.9404362076	"wwtp"
"351"	7664.95685821	46051.8446212076	"wwtp"
"352"	7664.95685821	46052.7488062076	"wwtp"
"353"	7679.21984885451	46056.3566997247	"wwtp"
"354"	7694.76318387992	46060.8500397553	"wwtp"
"355"	7712.81759171675	46066.2269778299	"wwtp"
"356"	7724.92585839151	46069.7948584956	"wwtp"
"357"	7724.92585839151	46070.6863084956	"wwtp"
"358"	7724.92585839151	46071.5777584956	"wwtp"
"359"	7724.92585839151	46072.4692084956	"wwtp"
"360"	7724.92585839151	46073.3606584957	"wwtp"
"361"	7724.92585839151	46074.2521084956	"wwtp"
"362"	7724.92585839151	46075.1435584956	"wwtp"
"363"	7724.92585839151	46076.0350084956	"wwtp"
"364"	7767.76536477008	46087.5720163174	"wwtp"
"365"	7786.34787650636	46091.0906952229	"wwtp"
"366"	7786.34787650636	46091.9694102229	"wwtp"
"367"	7807.57241804935	46096.3475722816	"wwtp"
"368"	7811.33621860887	46098.095188909	"wwtp"
"369"	7830.23829394934	46102.4523155983	"wwtp"
"370"	7830.23829394934	46103.3221160983	"wwtp"
"371"	7849.28002283978	46108.5242908152	"wwtp"
"372"	7849.28002283978	46109.3902708152	"wwtp"
"373"	7879.39681533176	46119.7444205662	"wwtp"
"374"	7881.33109095529	46122.3236717356	"wwtp"
"375"	7907.25983449263	46128.3214637047	"wwtp"
"376"	7913.78253757528	46129.1747087047	"wwtp"
"377"	7913.78253757528	46130.0279537047	"wwtp"
"378"	7913.78253757528	46130.8811987047	"wwtp"
"379"	7913.78253757528	46131.7344437047	"wwtp"
"380"	7924.9086604645	46135.1430593876	"wwtp"
"381"	7973.89809388642	46144.4486561092	"wwtp"
"382"	7979.91901227969	46146.1305212006	"wwtp"
"383"	7979.91901227969	46146.9710312006	"wwtp"
"384"	7986.62508163613	46149.4902018134	"wwtp"
"385"	8013.62083221045	46157.0180526115	"wwtp"
"386"	8027.22257573799	46159.5156009471	"wwtp"
"387"	8047.75663070381	46164.4942772905	"wwtp"
"388"	8047.75663070381	46165.3220522905	"wwtp"
"389"	8047.75663070381	46166.1498272905	"wwtp"
"390"	8047.75663070381	46166.9776022905	"wwtp"
"391"	8110.32359395532	46179.3024945738	"wwtp"
"392"	8117.36643091077	46182.5632493837	"wwtp"
"393"	8117.36643091077	46183.3782893837	"wwtp"
"394"	8117.36643091077	46184.1933293837	"wwtp"
"395"	8123.01399510832	46186.636727314	"wwtp"
"396"	8160.01405100556	46194.7405123171	"wwtp"
"397"	8188.82359098889	46201.1769638339	"wwtp"
"398"	8188.82359098889	46201.9792688339	"wwtp"
"399"	8210.6327566587	46205.9784703442	"wwtp"
"400"	8232.61755064328	46210.7529620198	"wwtp"
"401"	8254.78024451276	46214.7166490968	"wwtp"
"402"	8262.20774088481	46215.5062190968	"wwtp"
"403"	8262.20774088481	46216.2957890968	"wwtp"
"404"	8262.20774088481	46217.0853590968	"wwtp"
"405"	8276.37545870678	46221.0246752887	"wwtp"
"406"	8277.12315039547	46221.8116982887	"wwtp"
"407"	8283.86151426627	46225.7434657982	"wwtp"
"408"	8284.61123838779	46226.5292152982	"wwtp"
"409"	8286.86163347965	46228.1000272102	"wwtp"
"410"	8314.76820971397	46232.0160444623	"wwtp"
"411"	8337.60330321124	46238.2439124071	"wwtp"
"412"	8337.60330321124	46239.0207474071	"wwtp"
"413"	8352.16315307293	46240.5717216612	"wwtp"
"414"	8352.93157354507	46242.1204206201	"wwtp"
"415"	8386.17536589594	46249.0625976815	"wwtp"
"416"	8391.6247423911	46250.5993291404	"wwtp"
"417"	8399.42798953718	46252.9008364143	"wwtp"
"418"	8399.42798953718	46253.6674834143	"wwtp"
"419"	8415.09986624837	46257.4934764923	"wwtp"
"420"	8415.09986624837	46258.2575764923	"wwtp"
"421"	8415.09986624837	46259.0216764923	"wwtp"
"422"	8415.09986624837	46259.7857764923	"wwtp"
"423"	8415.09986624837	46260.5498764923	"wwtp"
"424"	8415.09986624837	46261.3139764923	"wwtp"
"425"	8415.09986624837	46262.0780764923	"wwtp"
"426"	8415.09986624837	46262.8421764923	"wwtp"
"427"	8415.09986624837	46263.6062764922	"wwtp"
"428"	8415.09986624837	46264.3703764922	"wwtp"
"429"	8415.09986624837	46265.1344764922	"wwtp"
"430"	8415.09986624837	46265.8985764922	"wwtp"
"431"	8430.85957024347	46268.1851358827	"wwtp"
"432"	8432.44040144768	46268.9464341827	"wwtp"
"433"	8444.32496213065	46272.7469217684	"wwtp"
"434"	8454.66553166965	46274.2638531275	"wwtp"
"435"	8486.7216583382	46285.5808055866	"wwtp"
"436"	8494.79259277584	46286.3321705866	"wwtp"
"437"	8494.79259277584	46287.0835355866	"wwtp"
"438"	8494.79259277584	46287.8349005866	"wwtp"
"439"	8494.79259277584	46288.5862655866	"wwtp"
"440"	8502.07606853917	46290.0877282722	"wwtp"
"441"	8502.88649533818	46290.8378197722	"wwtp"
"442"	8519.14362406041	46293.8318848201	"wwtp"
"443"	8527.30706147735	46297.5672803059	"wwtp"
"444"	8528.94255241484	46298.3132966059	"wwtp"
"445"	8535.49388954363	46301.2950992356	"wwtp"
"446"	8543.70421555689	46303.5269657013	"wwtp"
"447"	8560.19579400688	46305.7529338427	"wwtp"
"448"	8576.78266885297	46308.7108515139	"wwtp"
"449"	8576.78266885297	46309.4494815139	"wwtp"
"450"	8585.11211796319	46312.4010100798	"wwtp"
"451"	8622.05018495292	46318.272265713	"wwtp"
"452"	8627.12395963028	46319.7347067678	"wwtp"
"453"	8635.60004237815	46322.6549216446	"wwtp"
"454"	8652.62684425275	46325.5681613775	"wwtp"
"455"	8661.17779721828	46327.0201385693	"wwtp"
"456"	8678.3553974834	46331.3673689855	"wwtp"
"457"	8748.09274061863	46346.4425354206	"wwtp"
"458"	8748.09274061863	46347.1556954206	"wwtp"
"459"	8763.12756269438	46349.2913922746	"wwtp"
"460"	8765.78873820933	46350.0020052746	"wwtp"
"461"	8774.67667817824	46350.7113447746	"wwtp"
"462"	8792.53308301603	46354.2506494151	"wwtp"
"463"	8837.6499211179	46359.8730003101	"wwtp"
"464"	8837.6499211179	46360.5734253101	"wwtp"
"465"	8837.6499211179	46361.2738503101	"wwtp"
"466"	8837.6499211179	46361.9742753101	"wwtp"
"467"	8837.6499211179	46362.6747003101	"wwtp"
"468"	8837.6499211179	46363.3751253101	"wwtp"
"469"	8837.6499211179	46364.0755503101	"wwtp"
"470"	8837.6499211179	46364.7759753101	"wwtp"
"471"	8885.30691823786	46373.8315996915	"wwtp"
"472"	8908.49144651859	46377.2930124161	"wwtp"
"473"	8929.98008229382	46380.7378113129	"wwtp"
"474"	8934.6718481098	46382.1121303163	"wwtp"
"475"	8948.79100621619	46385.5438198551	"wwtp"
"476"	8967.71957384545	46388.9643555811	"wwtp"
"477"	8996.33559324081	46394.4089316718	"wwtp"
"478"	9015.56346901399	46396.4397787484	"wwtp"
"479"	9015.56346901399	46397.1160072484	"wwtp"
"480"	9025.22302222978	46399.142477305	"wwtp"
"481"	9025.22302222978	46399.817432305	"wwtp"
"482"	9025.22302222978	46400.492387305	"wwtp"
"483"	9025.22302222978	46401.167342305	"wwtp"
"484"	9034.91319101317	46405.8865594653	"wwtp"
"485"	9044.63413071709	46406.5589674653	"wwtp"
"486"	9073.98314521332	46412.5941373776	"wwtp"
"487"	9073.98314521332	46413.2627248776	"wwtp"
"488"	9093.70590688573	46416.5988980467	"wwtp"
"489"	9103.61479596193	46419.2601931356	"wwtp"
"490"	9103.61479596193	46419.9249601356	"wwtp"
"491"	9103.61479596193	46420.5897271356	"wwtp"
"492"	9106.59367364798	46422.5833998319	"wwtp"
"493"	9123.52840637383	46426.5626131703	"wwtp"
"494"	9153.64088481001	46429.2002894812	"wwtp"
"495"	9204.4850994964	46432.4775251582	"wwtp"
"496"	9225.05667069939	46440.2838992456	"wwtp"
"497"	9225.05667069939	46440.9333842456	"wwtp"
"498"	9225.05667069939	46441.5828692456	"wwtp"
"499"	9298.13578348069	46447.3882451121	"wwtp"
"500"	9329.98002720112	46450.5812315467	"wwtp"
"501"	9329.98002720112	46451.2179815467	"wwtp"
"502"	9329.98002720112	46451.8547315467	"wwtp"
"503"	9329.98002720112	46452.4914815467	"wwtp"
"504"	9329.98002720112	46453.1282315467	"wwtp"
"505"	9329.98002720112	46453.7649815467	"wwtp"
"506"	9329.98002720112	46454.4017315467	"wwtp"
"507"	9329.98002720112	46455.0384815467	"wwtp"
"508"	9340.66610142707	46456.3103635262	"wwtp"
"509"	9341.73668472091	46456.9457126762	"wwtp"
"510"	9342.80762803616	46457.5809344762	"wwtp"
"511"	9348.16775171074	46460.1207346134	"wwtp"
"512"	9396.81813621475	46467.6953590639	"wwtp"
"513"	9405.54502852464	46468.3231945639	"wwtp"
"514"	9405.54502852464	46468.9510300639	"wwtp"
"515"	9427.4665587967	46472.7098118129	"wwtp"
"516"	9438.4835856402	46474.5835473608	"wwtp"
"517"	9438.4835856402	46475.2075623608	"wwtp"
"518"	9438.4835856402	46475.8315773608	"wwtp"
"519"	9449.53839430389	46478.9486846039	"wwtp"
"520"	9460.6311922366	46480.8141943781	"wwtp"
"521"	9504.26004101978	46483.9047450431	"wwtp"
"522"	9505.38648082529	46485.1375026048	"wwtp"
