"cost"	"SCP"	"source"
"69"	1810.80893063981	8346.9727109411	"landfill_flaring"
"70"	1813.75991767728	8394.5931209411	"landfill_flaring"
"71"	1815.59294710147	8441.9333609411	"landfill_flaring"
"72"	1817.42027378463	8488.9969684411	"landfill_flaring"
"73"	1823.07957140811	8675.24028160959	"landfill_flaring"
"74"	1824.03653587915	8721.32400160959	"landfill_flaring"
"75"	1826.86206306843	8858.61739377123	"landfill_flaring"
"76"	1832.48943132321	9084.96744136438	"landfill_flaring"
"77"	1833.42431811865	9129.71681636439	"landfill_flaring"
"78"	1833.87349556606	9174.40393136438	"landfill_flaring"
"79"	1835.45987485541	9218.87228736439	"landfill_flaring"
"80"	1839.03165870937	9307.29891232329	"landfill_flaring"
"81"	1839.12608110585	9351.26833932329	"landfill_flaring"
"82"	1844.12850843446	9569.05160650411	"landfill_flaring"
"83"	1846.09723002396	9655.23113203699	"landfill_flaring"
"84"	1848.51800693827	9740.9363967137	"landfill_flaring"
"85"	1848.71963746819	9783.64261041233	"landfill_emissions"
"86"	1850.09631374935	9911.32392926712	"landfill_flaring"
"87"	1851.67576409055	9996.08035523973	"landfill_flaring"
"88"	1865.01247380254	10369.2812628123	"landfill_emissions"
"89"	1866.35529575855	10409.8145038123	"landfill_flaring"
"90"	1869.80687673014	10530.6545056863	"landfill_emissions"
"91"	1870.10496852508	10570.7489714397	"landfill_emissions"
"92"	1872.27934464535	10650.4457126836	"landfill_flaring"
"93"	1872.75392232689	10730.076132574	"landfill_emissions"
"94"	1874.85923868368	10769.6253270945	"landfill_emissions"
"95"	1885.74159372467	11158.5050682671	"landfill_emissions"
"96"	1894.93166802937	11385.1467304151	"landfill_emissions"
"97"	1896.70617224509	11422.3392979151	"landfill_flaring"
"98"	1897.04439830022	11459.4971979151	"landfill_flaring"
"99"	1897.79724661017	11607.9702639205	"landfill_flaring"
"100"	1900.25194771015	11681.7027845027	"landfill_flaring"
"101"	1901.40425649807	11718.4184970027	"landfill_flaring"
"102"	1907.74279677458	11863.9092142644	"landfill_flaring"
"103"	1909.5192211603	11899.8244612644	"landfill_flaring"
"104"	1911.5261963829	11935.5461362644	"landfill_flaring"
"105"	1913.72506113247	12006.7779526082	"landfill_flaring"
"106"	1915.75173162459	12042.0976128822	"landfill_emissions"
"107"	1916.09560872047	12077.3848828822	"landfill_flaring"
"108"	1920.91025821557	12182.342275737	"landfill_emissions"
"109"	1924.00397984822	12286.368690289	"landfill_flaring"
"110"	1927.01842102932	12424.0889531986	"landfill_flaring"
"111"	1928.14649304984	12458.2711081986	"landfill_flaring"
"112"	1932.92557210359	12492.0306026986	"landfill_flaring"
"113"	1934.1393334272	12559.434469863	"landfill_flaring"
"114"	1937.00306085028	12693.4142270329	"landfill_flaring"
"115"	1952.3297311519	13116.8599252718	"landfill_emissions"
"116"	1953.62048054157	13213.0586944652	"landfill_flaring"
"117"	1955.9577971591	13308.7443775874	"landfill_flaring"
"118"	1957.4604910566	13404.1098497271	"landfill_flaring"
"119"	1959.22476317142	13498.9426596581	"landfill_flaring"
"120"	1959.64162933393	13530.4893771581	"landfill_flaring"
"121"	1960.01216860805	13562.0070871581	"landfill_flaring"
"122"	1962.36404515246	13593.3416961581	"landfill_flaring"
"123"	1962.59425644407	13624.6584761581	"landfill_flaring"
"124"	1964.98205493548	13655.7913061581	"landfill_flaring"
"125"	1966.88615424484	13717.7678586392	"landfill_emissions"
"126"	1966.93504433597	13748.7515476392	"landfill_flaring"
"127"	1971.09181957626	13933.6073040452	"landfill_flaring"
"128"	1974.75775733757	13994.4965647625	"landfill_flaring"
"129"	1979.74523638685	14175.6730590701	"landfill_flaring"
"130"	1981.46188679483	14205.5831960564	"landfill_emissions"
"131"	1983.48231681768	14294.9335451638	"landfill_flaring"
"132"	1987.95742255397	14472.275055414	"landfill_flaring"
"133"	1989.26473650269	14501.633475414	"landfill_flaring"
"134"	1989.83377690715	14530.9523137701	"landfill_emissions"
"135"	1990.05844282922	14560.2555487701	"landfill_flaring"
"136"	1991.64092640421	14589.4492627701	"landfill_flaring"
"137"	2006.00945719161	14904.5116861345	"landfill_flaring"
"138"	2013.75017226889	15155.7511058244	"landfill_emissions"
"139"	2014.48675603377	15266.5531440079	"landfill_flaring"
"140"	2014.58745781482	15294.2312515079	"landfill_flaring"
"141"	2018.39936844744	15376.6169748926	"landfill_flaring"
"142"	2029.40978666904	15620.1657444011	"landfill_flaring"
"143"	2029.49019819392	15646.9273564011	"landfill_flaring"
"144"	2030.29087562454	15727.0862796093	"landfill_flaring"
"145"	2032.37221714134	15780.3728210066	"landfill_flaring"
"146"	2033.465770849	15860.043540177	"landfill_emissions"
"147"	2033.87997436861	15886.544650677	"landfill_flaring"
"148"	2035.67620203546	15912.9403657455	"landfill_emissions"
"149"	2037.32917919985	15939.2396972455	"landfill_flaring"
"150"	2042.13918539983	16043.9079193167	"landfill_emissions"
"151"	2043.53448621131	16147.8427531074	"landfill_flaring"
"152"	2052.786329615	16353.0320178767	"landfill_emissions"
"153"	2053.82803454443	16454.6201159885	"landfill_flaring"
"154"	2057.27849750984	16505.0684800893	"landfill_flaring"
"155"	2060.53342113248	16555.1348933995	"landfill_flaring"
"156"	2068.2496451838	16728.7422192811	"landfill_emissions"
"157"	2071.89939227423	16802.0904461151	"landfill_flaring"
"158"	2073.47186167	16875.1085898263	"landfill_flaring"
"159"	2074.955587187	16923.6887631482	"landfill_flaring"
"160"	2076.54197757673	16996.3387702414	"landfill_flaring"
"161"	2077.04003120559	17020.4854622414	"landfill_flaring"
"162"	2077.98250740736	17068.7157678348	"landfill_flaring"
"163"	2079.82010368938	17092.7226578348	"landfill_flaring"
"164"	2085.14397039791	17188.2926840775	"landfill_flaring"
"165"	2088.41973115668	17282.9312471022	"landfill_emissions"
"166"	2093.73241061031	17494.2196134644	"landfill_flaring"
"167"	2096.5735818149	17564.0498259367	"landfill_flaring"
"168"	2100.16198644039	17656.3013239795	"landfill_flaring"
"169"	2101.94314995553	17725.2342895093	"landfill_emissions"
"170"	2102.47214178586	17748.1499497833	"landfill_emissions"
"171"	2104.39527021612	17793.8514181384	"landfill_flaring"
"172"	2107.53212981216	17862.0509490764	"landfill_flaring"
"173"	2107.76187877987	17884.7234940764	"landfill_flaring"
"174"	2107.9215785031	17907.3887653093	"landfill_emissions"
"175"	2108.4148200234	17930.0315953093	"landfill_flaring"
"176"	2108.52689426226	17952.6693313093	"landfill_flaring"
"177"	2113.47260322702	18065.355196656	"landfill_emissions"
"178"	2116.55328522254	18087.632956656	"landfill_flaring"
"179"	2118.03382348403	18176.5714754982	"landfill_flaring"
"180"	2118.19769866149	18198.7766459982	"landfill_flaring"
"181"	2119.59902497004	18220.9202639982	"landfill_flaring"
"182"	2119.78958325779	18243.0555334982	"landfill_flaring"
"183"	2120.55428887439	18265.1573526763	"landfill_emissions"
"184"	2121.19171220718	18287.2313526763	"landfill_flaring"
"185"	2122.90560926247	18331.2557204242	"landfill_emissions"
"186"	2123.63554577171	18353.2235954242	"landfill_flaring"
"187"	2124.82244175659	18397.0744010242	"landfill_emissions"
"188"	2125.03437718393	18418.9819078736	"landfill_emissions"
"189"	2126.04082286683	18462.7498240007	"landfill_emissions"
"190"	2127.7851927281	18484.5394090007	"landfill_flaring"
"191"	2128.0040940019	18506.3196550007	"landfill_flaring"
"192"	2129.24601323993	18549.8168495212	"landfill_emissions"
"193"	2129.71416809245	18571.5243645212	"landfill_flaring"
"194"	2130.79026802983	18636.5462142769	"landfill_flaring"
"195"	2131.29707174798	18679.8362622221	"landfill_emissions"
"196"	2131.97769585399	18701.4481197563	"landfill_emissions"
"197"	2133.11293984802	18766.2248860927	"landfill_emissions"
"198"	2134.25599304211	18809.30263541	"landfill_emissions"
"199"	2139.61082705438	18958.8461892473	"landfill_flaring"
"200"	2139.80104281545	18980.1327097952	"landfill_emissions"
"201"	2140.51426214756	19001.3899717952	"landfill_flaring"
"202"	2145.51958806804	19191.9753521174	"landfill_emissions"
"203"	2146.53837224337	19234.0008521174	"landfill_flaring"
"204"	2150.28527151456	19275.8203480078	"landfill_emissions"
"205"	2160.04634561187	19460.9662616653	"landfill_flaring"
"206"	2161.35222768612	19501.8394163955	"landfill_flaring"
"207"	2163.11523367467	19603.8071094919	"landfill_flaring"
"208"	2165.08544181716	19624.0953794919	"landfill_flaring"
"209"	2165.34655414405	19644.3737444919	"landfill_flaring"
"210"	2166.82391692814	19725.3181453448	"landfill_flaring"
"211"	2166.9101476057	19745.5373633448	"landfill_flaring"
"212"	2168.52403281662	19765.6958290982	"landfill_emissions"
"213"	2171.78440518131	19866.0745815377	"landfill_emissions"
"214"	2176.4754103361	19925.7702664599	"landfill_flaring"
"215"	2181.12948070848	20063.9061533429	"landfill_flaring"
"216"	2181.74872714493	20083.5779078429	"landfill_flaring"
"217"	2182.1726765053	20142.5514451779	"landfill_flaring"
"218"	2184.29663615598	20181.7256210793	"landfill_flaring"
"219"	2184.86708997701	20220.8475497259	"landfill_emissions"
"220"	2185.5504892664	20279.4738518837	"landfill_emissions"
"221"	2188.41754338688	20376.8299219308	"landfill_flaring"
"222"	2189.18000170269	20415.6486062475	"landfill_emissions"
"223"	2190.72987349945	20454.3794867264	"landfill_emissions"
"224"	2191.79657460107	20493.0347956305	"landfill_flaring"
"225"	2192.13636093626	20512.3376596305	"landfill_flaring"
"226"	2194.23120216322	20550.8510313368	"landfill_flaring"
"227"	2196.04169416751	20570.0181436656	"landfill_emissions"
"228"	2197.0653154184	20608.3109935475	"landfill_flaring"
"229"	2197.08658960737	20627.4420510818	"landfill_emissions"
"230"	2204.13331078119	20722.3315620615	"landfill_emissions"
"231"	2205.42673011529	20760.0404387596	"landfill_flaring"
"232"	2206.06295526803	20778.8663062596	"landfill_flaring"
"233"	2206.86942224143	20797.6651472596	"landfill_flaring"
"234"	2207.46176354967	20816.4441782596	"landfill_flaring"
"235"	2207.79500369076	20853.9820766322	"landfill_emissions"
"236"	2208.015684884	20872.7426136185	"landfill_emissions"
"237"	2208.29403844439	20910.2540864437	"landfill_emissions"
"238"	2210.93485574299	21059.9701637505	"landfill_flaring"
"239"	2211.41431745869	21078.6178827506	"landfill_flaring"
"240"	2212.2807597431	21097.2370187506	"landfill_flaring"
"241"	2215.73406765097	21171.4151908163	"landfill_emissions"
"242"	2217.6845470725	21245.3260023779	"landfill_emissions"
"243"	2219.68654819208	21337.317988081	"landfill_emissions"
"244"	2221.39348007132	21392.3476744015	"landfill_flaring"
"245"	2224.63650273323	21538.4126330832	"landfill_flaring"
"246"	2225.67962074684	21592.9865271051	"landfill_flaring"
"247"	2230.56009472673	21665.4331336716	"landfill_emissions"
"248"	2230.64351484873	21683.4630636716	"landfill_flaring"
"249"	2235.62804152579	21755.2499419927	"landfill_emissions"
"250"	2239.21198018737	21844.2896013615	"landfill_emissions"
"251"	2239.84645362644	21915.3029897911	"landfill_emissions"
"252"	2245.05048866024	21968.2613764842	"landfill_emissions"
"253"	2246.05996310403	22003.4006638462	"landfill_flaring"
"254"	2248.73791993968	22090.9098869977	"landfill_flaring"
"255"	2251.35059495527	22160.6368031599	"landfill_emissions"
"256"	2252.32535340368	22178.0096141188	"landfill_emissions"
"257"	2254.79886668528	22229.9888427741	"landfill_flaring"
"258"	2254.8974204069	22247.2863222262	"landfill_emissions"
"259"	2256.17813529598	22299.0712495686	"landfill_flaring"
"260"	2258.72390299418	22367.8707745648	"landfill_emissions"
"261"	2259.15861737569	22385.0446295648	"landfill_flaring"
"262"	2260.72218649598	22419.3159314004	"landfill_flaring"
"263"	2260.78132164454	22436.4430914004	"landfill_flaring"
"264"	2260.83060831668	22453.5688364004	"landfill_flaring"
"265"	2260.92767203236	22470.6917953045	"landfill_emissions"
"266"	2266.79416761206	22589.8127466552	"landfill_flaring"
"267"	2269.25767704834	22623.6340271758	"landfill_flaring"
"268"	2270.18054997516	22640.4947833401	"landfill_emissions"
"269"	2270.77419331211	22674.1912646223	"landfill_flaring"
"270"	2275.61834634331	22758.0053807423	"landfill_flaring"
"271"	2276.12171521494	22791.4029288201	"landfill_flaring"
"272"	2279.18166124955	22907.9354934667	"landfill_emissions"
"273"	2279.44160971452	22924.5403769667	"landfill_flaring"
"274"	2279.79470254827	22941.1356317612	"landfill_emissions"
"275"	2281.47509595367	23007.393537273	"landfill_flaring"
"276"	2282.32612870697	23040.4484547736	"landfill_flaring"
"277"	2283.2944003108	23073.4727588147	"landfill_flaring"
"278"	2286.2408853706	23188.7374316075	"landfill_flaring"
"279"	2288.51149775562	23254.2364063944	"landfill_emissions"
"280"	2291.46476515309	23335.7794634322	"landfill_flaring"
"281"	2292.3013988659	23368.3094370267	"landfill_flaring"
"282"	2292.56994713807	23384.5624100267	"landfill_flaring"
"283"	2295.2119593876	23416.9578144716	"landfill_flaring"
"284"	2295.92687885174	23465.4687176223	"landfill_flaring"
"285"	2296.25229272483	23481.6251876223	"landfill_flaring"
"286"	2297.31727938442	23530.0314830667	"landfill_flaring"
"287"	2298.36346369934	23562.2563242481	"landfill_flaring"
"288"	2299.65376558891	23594.4072627149	"landfill_emissions"
"289"	2302.02992908696	23642.4984938251	"landfill_emissions"
"290"	2302.7375303441	23690.4845455273	"landfill_flaring"
"291"	2302.76246219285	23706.4726989519	"landfill_emissions"
"292"	2303.28441234054	23722.4474829519	"landfill_flaring"
"293"	2303.48347465241	23738.4171729519	"landfill_flaring"
"294"	2304.76997933906	23770.2983302549	"landfill_emissions"
"295"	2305.07975140219	23786.2272682549	"landfill_flaring"
"296"	2309.03271759641	23849.5867122484	"landfill_flaring"
"297"	2310.39334967673	23865.3812252484	"landfill_flaring"
"298"	2311.08946500683	23881.1582663442	"landfill_emissions"
"299"	2312.18008383829	23896.9079978511	"landfill_emissions"
"300"	2312.90172541278	23912.6397019607	"landfill_emissions"
"301"	2313.50386636442	23944.0850301514	"landfill_flaring"
"302"	2315.97633622483	23991.105780999	"landfill_flaring"
"303"	2318.99445343315	24037.9482977716	"landfill_flaring"
"304"	2320.41992585737	24069.0441440486	"landfill_flaring"
"305"	2320.53553949183	24084.5872125418	"landfill_emissions"
"306"	2321.99580553427	24131.1404135727	"landfill_flaring"
"307"	2325.6414178059	24208.4170670347	"landfill_flaring"
"308"	2326.11293066953	24239.2355547059	"landfill_emissions"
"309"	2327.46246693814	24331.5470649432	"landfill_flaring"
"310"	2328.22868571911	24362.26959797	"landfill_flaring"
"311"	2328.48692293763	24392.9727829673	"landfill_emissions"
"312"	2329.05553953668	24408.3096849673	"landfill_flaring"
"313"	2329.52531518316	24438.9693579207	"landfill_emissions"
"314"	2330.94024176388	24454.2612629207	"landfill_flaring"
"315"	2334.03783686215	24469.4796848385	"landfill_emissions"
"316"	2334.77323033546	24484.6807468385	"landfill_flaring"
"317"	2337.76051689462	24560.4526191695	"landfill_flaring"
"318"	2338.20816129565	24605.827146473	"landfill_flaring"
"319"	2338.76540591181	24620.934535473	"landfill_flaring"
"320"	2340.83777490181	24651.0675080481	"landfill_flaring"
"321"	2340.95874549454	24666.1238368152	"landfill_emissions"
"322"	2341.6003352394	24696.2197856952	"landfill_emissions"
"323"	2345.66924371334	24756.2119961259	"landfill_emissions"
"324"	2351.4770836348	24875.214159613	"landfill_emissions"
"325"	2353.35478874042	24904.8019785686	"landfill_emissions"
"326"	2358.51410440213	24948.914105236	"landfill_flaring"
"327"	2359.36237528958	24963.552987736	"landfill_flaring"
"328"	2360.26363763568	24992.8045420325	"landfill_flaring"
"329"	2364.47065311875	25021.9205149848	"landfill_flaring"
"330"	2364.68410373106	25050.9679656577	"landfill_emissions"
"331"	2366.85740592673	25065.4422836577	"landfill_flaring"
"332"	2372.67554411146	25223.7827747207	"landfill_flaring"
"333"	2377.05460567941	25323.7404840971	"landfill_flaring"
"334"	2378.71903189438	25352.2048553642	"landfill_flaring"
"335"	2380.22889744923	25409.013640487	"landfill_flaring"
"336"	2380.53826988115	25423.195336487	"landfill_flaring"
"337"	2380.53826988115	25437.377032487	"landfill_flaring"
"338"	2380.94888633589	25451.550096987	"landfill_flaring"
"339"	2381.45313114321	25465.7125736993	"landfill_emissions"
"340"	2381.74569093191	25479.8689134253	"landfill_emissions"
"341"	2384.10619246616	25564.6048251864	"landfill_flaring"
"342"	2384.55437679912	25592.8042625722	"landfill_flaring"
"343"	2384.80814544694	25606.896624216	"landfill_emissions"
"344"	2386.32949738753	25649.1048325656	"landfill_emissions"
"345"	2386.91813184234	25663.1533914697	"landfill_emissions"
"346"	2390.01239968997	25719.1875727125	"landfill_flaring"
"347"	2400.27267281403	25857.945920387	"landfill_emissions"
"348"	2400.46786221797	25871.7184683322	"landfill_emissions"
"349"	2403.48384306443	25940.3970987256	"landfill_emissions"
"350"	2405.57242601944	26022.5187200938	"landfill_flaring"
"351"	2406.01584522226	26063.5166255985	"landfill_flaring"
"352"	2408.57369623841	26145.2291978505	"landfill_emissions"
"353"	2413.61151011914	26226.5453147108	"landfill_emissions"
"354"	2414.20994408407	26267.0541342862	"landfill_flaring"
"355"	2415.04258909902	26280.5396502862	"landfill_flaring"
"356"	2418.21286156931	26361.2218780188	"landfill_flaring"
"357"	2420.96198449327	26441.5732495629	"landfill_flaring"
"358"	2420.96198449327	26454.9449995629	"landfill_flaring"
"359"	2421.18446682705	26481.6841873147	"landfill_flaring"
"360"	2421.38147310009	26495.0479352599	"landfill_emissions"
"361"	2424.08739479627	26521.7045633234	"landfill_flaring"
"362"	2424.76012557212	26535.0041483234	"landfill_flaring"
"363"	2425.96059967314	26548.2810579125	"landfill_emissions"
"364"	2431.47045123119	26627.5744232692	"landfill_flaring"
"365"	2432.26605286371	26640.7332725842	"landfill_emissions"
"366"	2433.07993336225	26653.8770095706	"landfill_emissions"
"367"	2433.19573728331	26667.0185986116	"landfill_emissions"
"368"	2433.55770268658	26680.1534776116	"landfill_flaring"
"369"	2433.68411182615	26693.2860145979	"landfill_emissions"
"370"	2434.33476107372	26719.5373570637	"landfill_emissions"
"371"	2434.73530268381	26745.7702227821	"landfill_flaring"
"372"	2436.63858785583	26798.1113691207	"landfill_emissions"
"373"	2440.91280330694	26902.4582652347	"landfill_emissions"
"374"	2441.46475209427	26941.4327848829	"landfill_flaring"
"375"	2442.02511491213	26954.4122968829	"landfill_flaring"
"376"	2444.97034947611	26980.2908941432	"landfill_emissions"
"377"	2446.66024910906	27018.9981062111	"landfill_flaring"
"378"	2448.86887775719	27083.3731549169	"landfill_emissions"
"379"	2452.93684638927	27134.6546264522	"landfill_emissions"
"380"	2454.25133294678	27147.4150964522	"landfill_flaring"
"381"	2459.416058558	27223.6726307385	"landfill_flaring"
"382"	2460.30666322269	27236.3268663549	"landfill_emissions"
"383"	2462.08019792767	27261.5880087801	"landfill_emissions"
"384"	2465.24137345183	27286.756244084	"landfill_flaring"
"385"	2466.31783243478	27311.8691879382	"landfill_emissions"
"386"	2468.32371010976	27349.4222458366	"landfill_flaring"
"387"	2469.80402720385	27374.4127805401	"landfill_emissions"
"388"	2470.25490045641	27386.8956275401	"landfill_flaring"
"389"	2472.36212727719	27411.7928386306	"landfill_emissions"
"390"	2473.02960636987	27424.2285661306	"landfill_flaring"
"391"	2475.72760715863	27498.701390427	"landfill_emissions"
"392"	2475.81423698652	27511.0901246736	"landfill_emissions"
"393"	2477.8112014652	27572.9248463722	"landfill_flaring"
"394"	2478.64120126813	27597.615920404	"landfill_emissions"
"395"	2479.01253718727	27609.951041404	"landfill_flaring"
"396"	2479.94174872817	27634.6035455136	"landfill_emissions"
"397"	2482.53109584569	27659.1720690347	"landfill_emissions"
"398"	2483.05470503793	27695.9838007478	"landfill_flaring"
"399"	2483.07180204959	27708.2514262478	"landfill_flaring"
"400"	2483.2491594071	27720.5161166588	"landfill_emissions"
"401"	2485.57335696588	27769.477205256	"landfill_emissions"
"402"	2485.61796628855	27793.928405256	"landfill_flaring"
"403"	2485.82434868185	27806.150609256	"landfill_flaring"
"404"	2487.34314376613	27830.5542585711	"landfill_emissions"
"405"	2488.27988151011	27854.93266953	"landfill_emissions"
"406"	2489.90255728879	27867.08808553	"landfill_flaring"
"407"	2491.39916451319	27879.2191430642	"landfill_emissions"
"408"	2493.32948951035	27903.4485265985	"landfill_emissions"
"409"	2497.13810015525	27975.785417979	"landfill_flaring"
"410"	2500.27148335544	28071.8827780108	"landfill_emissions"
"411"	2501.52480353234	28107.7949990821	"landfill_flaring"
"412"	2504.3967773768	28167.463302841	"landfill_emissions"
"413"	2506.26124707606	28191.2731352629	"landfill_emissions"
"414"	2506.78837524888	28215.0487877779	"landfill_emissions"
"415"	2506.91727759064	28226.9319577779	"landfill_flaring"
"416"	2507.99622336678	28250.6705197812	"landfill_emissions"
"417"	2508.1725322642	28262.5340047127	"landfill_emissions"
"418"	2508.31460822743	28286.2583161253	"landfill_emissions"
"419"	2508.52535369369	28298.1162777692	"landfill_emissions"
"420"	2509.44723400986	28321.8098880432	"landfill_flaring"
"421"	2513.24583812742	28392.6946239336	"landfill_emissions"
"422"	2513.40557910104	28404.4766214336	"landfill_flaring"
"423"	2516.21719367054	28439.7400515705	"landfill_emissions"
"424"	2521.46605429846	28556.8266828604	"landfill_emissions"
"425"	2525.0010339487	28580.0386990127	"landfill_flaring"
"426"	2531.236795987	28614.7090769199	"landfill_flaring"
"427"	2533.57128640705	28660.6846678612	"landfill_emissions"
"428"	2534.47770616229	28672.1477144366	"landfill_emissions"
"429"	2538.2621066107	28729.3056207029	"landfill_emissions"
"430"	2538.4144200543	28740.7106622029	"landfill_flaring"
"431"	2539.87988737095	28752.0942348056	"landfill_emissions"
"432"	2540.65672142818	28763.4664539837	"landfill_emissions"
"433"	2543.22219608586	28808.8399220448	"landfill_flaring"
"434"	2545.53053688907	28842.7823460174	"landfill_emissions"
"435"	2548.72060927091	28887.8491077785	"landfill_emissions"
"436"	2549.57636317907	28910.343068504	"landfill_emissions"
"437"	2550.67533930633	28944.0420262678	"landfill_flaring"
"438"	2552.30127950556	28966.4552008119	"landfill_flaring"
"439"	2553.57600603623	28977.6413158804	"landfill_emissions"
"440"	2554.61365573959	28999.9843186201	"landfill_emissions"
"441"	2556.61102997403	29044.6006962229	"landfill_flaring"
"442"	2557.87541456802	29066.8514386601	"landfill_flaring"
"443"	2557.88184259161	29077.9766441396	"landfill_emissions"
"444"	2558.67784244752	29100.2129436245	"landfill_emissions"
"445"	2558.87432033095	29122.4368954996	"landfill_emissions"
"446"	2562.24883831062	29155.6486156936	"landfill_emissions"
"447"	2564.67582927992	29177.7167418974	"landfill_flaring"
"448"	2569.89588177018	29232.636238933	"landfill_emissions"
"449"	2572.04973290709	29265.4625391286	"landfill_flaring"
"450"	2574.03044154945	29309.1084681569	"landfill_flaring"
"451"	2574.32314339595	29320.0060681569	"landfill_emissions"
"452"	2576.3623878636	29352.64317569	"landfill_emissions"
"453"	2577.81730557357	29374.3439372089	"landfill_flaring"
"454"	2580.52957556199	29395.9823639212	"landfill_emissions"
"455"	2581.77118456356	29406.7793799212	"landfill_flaring"
"456"	2583.51645714099	29417.5530484212	"landfill_flaring"
"457"	2584.29527799455	29428.3163251336	"landfill_emissions"
"458"	2584.57154138566	29439.0759196541	"landfill_emissions"
"459"	2587.08988536143	29492.7652180204	"landfill_flaring"
"460"	2588.71505839565	29503.4698345204	"landfill_flaring"
"461"	2588.85430425638	29514.1726115204	"landfill_flaring"
"462"	2589.00151290141	29524.8734443971	"landfill_emissions"
"463"	2589.08866339315	29535.5731265889	"landfill_emissions"
"464"	2589.29207485884	29556.9688661275	"landfill_emissions"
"465"	2592.59915193022	29610.3182601834	"landfill_emissions"
"466"	2592.81573414001	29620.9689231971	"landfill_emissions"
"467"	2593.56907951613	29631.6097231971	"landfill_flaring"
